loan_id,age,income,loan_amount,loan_purpose,employment_status,marital_status,has_default
8273,43,123316,17623,personal,unemployed,married,0
8274,43,39547,13043,education,employed,married,1
8275,41,101662,2036,personal,unemployed,single,0
8276,29,125056,23516,personal,unemployed,single,0
8277,33,20005,22164,business,self-employed,single,0
8278,40,123080,7122,personal,unemployed,single,1
8279,57,27038,48346,business,self-employed,married,0
8280,26,26414,32786,business,unemployed,divorced,0
8281,49,107659,49457,education,unemployed,married,0
8282,32,89506,17150,personal,employed,single,0
8283,54,96586,23094,education,unemployed,married,0
8284,30,22606,12692,education,employed,single,0
8285,22,36482,13054,personal,self-employed,single,0
8286,28,118829,2767,personal,self-employed,single,0
8287,27,91873,5708,medical,employed,single,0
8288,69,53948,42121,medical,self-employed,married,0
8289,30,109987,30292,business,self-employed,single,0
8290,58,111801,29082,personal,unemployed,married,0
8291,63,111250,35024,business,employed,married,0
8292,67,40875,27734,education,self-employed,divorced,0
8293,32,33057,43911,education,employed,married,0
8294,59,52400,24461,medical,unemployed,divorced,0
8295,24,91458,6351,business,self-employed,divorced,0
8296,57,88607,48031,personal,self-employed,divorced,0
8297,45,107561,34517,personal,employed,married,0
8298,49,47503,18092,medical,self-employed,divorced,1
8299,52,43765,40184,medical,employed,single,0
8300,32,121096,40718,business,self-employed,married,0
8301,65,139466,46096,medical,unemployed,single,0
8302,53,66612,26041,medical,unemployed,married,0
8303,38,118318,26676,medical,employed,divorced,0
8304,23,104335,35481,education,self-employed,divorced,1
8305,18,120989,13777,business,self-employed,married,0
8306,21,113012,25320,personal,employed,divorced,0
8307,28,101748,9308,personal,unemployed,single,0
8308,61,29428,44441,business,unemployed,single,0
8309,43,51419,49146,medical,unemployed,divorced,0
8310,54,85195,16329,medical,employed,married,0
8311,40,93695,14882,personal,unemployed,married,0
8312,46,109846,5714,education,employed,single,1
8313,38,122404,27050,business,unemployed,divorced,0
8314,65,59142,44432,medical,unemployed,divorced,0
8315,62,91540,16753,education,employed,single,0
8316,62,58289,30979,education,self-employed,married,0
8317,66,96948,46089,medical,self-employed,divorced,0
8318,44,78951,15630,business,self-employed,married,0
8319,56,31755,18658,business,unemployed,married,1
8320,57,141843,4709,personal,unemployed,single,0
8321,30,137985,34106,personal,self-employed,married,1
8322,40,104553,40529,business,unemployed,single,0
8323,33,23890,38043,medical,unemployed,divorced,0
8324,47,114376,12491,business,self-employed,married,1
8325,21,145688,40530,personal,employed,single,0
8326,57,37175,9834,personal,self-employed,single,1
8327,33,94727,15358,personal,self-employed,married,0
8328,48,85687,10872,business,employed,single,0
8329,59,104983,22657,business,unemployed,divorced,0
8330,42,108287,25827,medical,self-employed,married,0
8331,61,114711,9173,personal,self-employed,divorced,1
8332,29,44288,17685,education,unemployed,single,1
8333,43,66629,12333,education,unemployed,divorced,0
8334,54,136779,12356,medical,employed,single,0
8335,65,67800,41584,medical,unemployed,single,0
8336,50,57367,45917,personal,self-employed,divorced,0
8337,45,97810,12344,business,unemployed,married,1
8338,26,97754,49955,business,unemployed,married,0
8339,29,109328,45619,education,employed,married,0
8340,22,88513,40998,personal,employed,divorced,0
8341,69,102762,42571,education,self-employed,divorced,0
8342,45,49022,16795,education,self-employed,divorced,0
8343,52,89329,30743,personal,unemployed,divorced,0
8344,22,79414,2943,medical,self-employed,married,1
8345,51,21659,25649,education,self-employed,married,0
8346,63,77941,47783,medical,unemployed,single,0
8347,51,57930,22021,business,unemployed,divorced,1
8348,30,63473,9348,education,unemployed,married,1
8349,56,147015,12750,personal,employed,married,0
8350,59,75598,6385,medical,employed,married,0
8351,62,36040,17639,business,unemployed,married,0
8352,65,89806,20494,business,employed,married,1
8353,31,33286,43011,education,employed,married,0
8354,28,89139,38800,business,employed,divorced,0
8355,59,132076,40029,personal,self-employed,single,1
8356,55,75916,19640,education,unemployed,single,1
8357,21,37600,36402,business,unemployed,divorced,0
8358,50,22291,2891,personal,self-employed,married,0
8359,24,33123,29259,medical,employed,divorced,0
8360,58,149303,29987,medical,unemployed,married,0
8361,25,23811,11683,education,employed,married,0
8362,54,98883,10967,personal,self-employed,married,0
8363,68,51276,13128,business,employed,married,0
8364,27,74145,41194,education,self-employed,married,1
8365,60,66619,35738,education,self-employed,divorced,1
8366,32,101049,29295,business,employed,divorced,1
8367,55,90678,21337,personal,employed,single,0
8368,32,108782,23202,business,unemployed,married,0
8369,22,111043,7771,medical,self-employed,divorced,0
8370,46,46714,44452,education,employed,divorced,0
8371,36,75685,13857,medical,employed,married,0
8372,68,32194,32301,education,unemployed,married,0
8373,27,93062,32460,business,unemployed,divorced,0
8374,29,84037,22387,personal,unemployed,married,0
8375,21,39362,10832,business,self-employed,divorced,0
8376,48,74499,48408,medical,unemployed,single,1
8377,35,66281,13626,personal,self-employed,married,0
8378,33,82813,19485,personal,unemployed,single,0
8379,57,64852,14423,education,self-employed,single,0
8380,53,142621,32403,personal,unemployed,single,0
8381,42,131653,31623,education,self-employed,married,0
8382,40,67836,17802,personal,unemployed,single,0
8383,29,24595,17333,personal,unemployed,divorced,0
8384,51,115930,36120,education,employed,divorced,0
8385,53,35402,29085,personal,self-employed,married,0
8386,54,145798,23159,business,employed,married,0
8387,20,85283,25660,personal,self-employed,single,0
8388,26,112676,35519,medical,employed,married,0
8389,35,108131,29797,education,unemployed,divorced,0
8390,60,62723,20041,education,employed,divorced,0
8391,52,71322,45935,business,unemployed,divorced,0
8392,51,66764,23507,medical,self-employed,married,0
8393,58,44911,6524,personal,unemployed,divorced,1
8394,31,111288,19735,business,employed,married,1
8395,21,39405,28675,personal,self-employed,single,1
8396,46,78122,48951,business,employed,divorced,0
8397,58,109756,18673,education,unemployed,single,1
8398,62,119489,45083,medical,unemployed,divorced,0
8399,67,121589,36470,education,employed,divorced,0
8400,32,148909,42603,business,self-employed,divorced,1
8401,45,23447,20289,personal,employed,single,0
8402,59,73143,32230,medical,unemployed,divorced,0
8403,33,82906,15542,personal,self-employed,single,1
8404,29,30662,46027,education,employed,married,1
8405,69,83001,36690,personal,unemployed,divorced,0
8406,22,78282,7654,business,self-employed,divorced,0
8407,51,24899,3021,medical,employed,single,0
8408,59,48582,47723,medical,self-employed,divorced,0
8409,18,134364,21008,medical,unemployed,married,1
8410,56,87471,23728,business,employed,divorced,1
8411,49,143513,25162,personal,employed,married,0
8412,43,62213,28446,medical,unemployed,married,0
8413,34,127578,30979,education,unemployed,divorced,0
8414,65,95871,49484,education,unemployed,divorced,1
8415,44,103205,45078,education,employed,married,1
8416,41,94081,5225,education,unemployed,married,0
8417,52,125783,10209,education,employed,married,0
8418,63,123559,45660,business,employed,divorced,0
8419,59,103805,16723,personal,self-employed,single,0
8420,56,144698,46487,business,unemployed,divorced,0
8421,43,57830,4140,education,unemployed,single,0
8422,66,27066,12721,education,self-employed,single,0
8423,55,30712,3587,medical,employed,divorced,0
8424,40,101527,44342,medical,employed,single,1
8425,39,149453,40437,personal,employed,married,0
8426,21,146888,19989,personal,unemployed,divorced,0
8427,66,121326,33726,personal,employed,single,0
8428,26,145464,6004,business,self-employed,married,0
8429,21,85365,15301,medical,employed,single,0
8430,24,107185,33679,personal,unemployed,single,0
8431,40,119851,29103,medical,unemployed,married,0
8432,19,50806,42168,medical,employed,married,0
8433,66,32210,8504,medical,employed,divorced,0
8434,41,56972,37578,medical,unemployed,single,0
8435,57,125894,7080,medical,employed,divorced,0
8436,48,54136,8408,medical,self-employed,divorced,0
8437,64,64297,5153,business,unemployed,single,0
8438,48,136445,12055,education,employed,single,0
8439,64,35945,20760,medical,employed,divorced,0
8440,57,115201,18752,business,employed,married,1
8441,65,62477,25193,personal,self-employed,divorced,0
8442,68,99180,4800,business,unemployed,single,0
8443,60,90453,2037,business,self-employed,married,0
8444,51,105404,31054,business,employed,divorced,0
8445,41,97413,27866,medical,self-employed,single,0
8446,66,33224,1992,personal,employed,married,0
8447,43,23052,24696,business,employed,married,0
8448,33,47272,38278,personal,unemployed,married,0
8449,64,61150,34161,business,unemployed,single,0
8450,30,116204,9005,medical,employed,divorced,0
8451,32,37316,30400,business,employed,single,1
8452,44,73389,17741,business,employed,single,0
8453,21,83332,18565,personal,unemployed,married,0
8454,33,27240,40585,personal,unemployed,divorced,0
8455,47,117095,35833,personal,employed,married,0
8456,61,88774,13094,education,unemployed,single,1
8457,47,63175,32280,personal,employed,married,0
8458,53,20565,47647,business,self-employed,single,0
8459,20,107298,45378,education,unemployed,single,0
8460,39,91094,20513,personal,employed,single,0
8461,66,36375,1154,medical,self-employed,married,0
8462,39,45710,31262,personal,employed,divorced,0
8463,67,69895,29134,medical,self-employed,married,0
8464,67,143552,43514,education,unemployed,single,0
8465,66,96639,9678,medical,unemployed,married,0
8466,29,35174,7294,education,employed,single,1
8467,38,127026,10574,medical,unemployed,divorced,1
8468,21,107329,36183,personal,unemployed,divorced,0
8469,48,47597,49747,education,self-employed,single,0
8470,61,94289,2070,business,unemployed,divorced,1
8471,48,58397,19638,business,self-employed,single,0
8472,40,91854,48553,business,self-employed,married,0
8473,37,53069,27082,personal,self-employed,married,0
8474,32,105687,17306,business,unemployed,divorced,0
8475,40,138968,43835,education,employed,divorced,1
8476,45,60274,8807,business,employed,single,0
8477,33,94237,24224,education,unemployed,divorced,0
8478,54,92498,33143,business,self-employed,divorced,0
8479,38,58197,25766,medical,unemployed,divorced,0
8480,32,68634,25715,education,employed,single,0
8481,34,50041,8398,business,self-employed,married,0
8482,67,27248,13202,business,unemployed,single,0
8483,54,105365,28987,business,self-employed,single,1
8484,30,22203,36740,education,self-employed,divorced,0
8485,36,71986,12312,education,employed,married,0
8486,47,45370,21354,business,self-employed,single,0
8487,62,55247,14627,medical,unemployed,divorced,0
8488,35,144403,35113,education,self-employed,single,1
8489,31,139544,29758,education,self-employed,divorced,1
8490,53,95922,41409,medical,unemployed,married,1
8491,53,145408,29486,personal,employed,married,1
8492,37,20434,16099,medical,employed,divorced,0
8493,69,82982,47153,business,unemployed,single,0
8494,36,85180,42412,education,self-employed,single,0
8495,62,128534,2611,education,unemployed,married,0
8496,61,54474,32657,education,unemployed,single,0
8497,24,44644,19462,education,unemployed,divorced,0
8498,61,58493,11773,personal,employed,divorced,0
8499,21,103824,24763,education,self-employed,divorced,0
8500,51,141706,39547,education,unemployed,married,0
8501,19,23959,43218,personal,employed,married,0
8502,22,67289,30063,business,employed,married,0
8503,27,31143,40918,business,self-employed,divorced,1
8504,49,59593,17737,personal,unemployed,married,0
8505,59,59115,46360,business,self-employed,divorced,1
8506,58,131145,14861,business,unemployed,single,0
8507,30,42540,43523,medical,employed,married,0
8508,56,55481,31284,medical,employed,single,0
8509,22,115505,23428,medical,self-employed,single,0
8510,27,97097,1711,personal,unemployed,married,1
8511,27,42578,14706,education,self-employed,married,0
8512,55,32787,29078,personal,unemployed,single,0
8513,44,92048,11924,personal,self-employed,single,0
8514,68,141555,46841,personal,employed,single,0
8515,38,72879,16921,personal,self-employed,divorced,0
8516,25,30596,26432,medical,unemployed,single,0
8517,18,117282,18813,personal,self-employed,divorced,0
8518,45,80669,40212,medical,unemployed,married,0
8519,66,39930,44452,education,self-employed,single,0
8520,56,67950,4420,business,unemployed,married,0
8521,31,115737,3068,medical,unemployed,single,0
8522,38,38687,40927,personal,unemployed,married,0
8523,47,72833,5806,education,self-employed,single,0
8524,38,142540,40612,personal,self-employed,divorced,0
8525,66,55989,31539,education,employed,married,0
8526,26,50183,12683,business,unemployed,married,0
8527,34,40758,20615,education,employed,single,1
8528,22,21082,36674,education,employed,divorced,0
8529,48,126941,21575,business,unemployed,divorced,0
